"number","value","datetime_start","datetime_complete","duration","params_decoder_layer_width_0","params_decoder_layer_width_1","params_decoder_layer_width_2","params_decoder_layer_width_3","params_decoder_layer_width_4","params_lr","params_n_decoder_layers","user_attrs_avg_mae","user_attrs_avg_mape","user_attrs_avg_ndcg10","user_attrs_avg_ndcg20","user_attrs_avg_ndcg50","user_attrs_avg_r2","user_attrs_fold10_mae","user_attrs_fold10_mape","user_attrs_fold10_ndcg10","user_attrs_fold10_ndcg20","user_attrs_fold10_ndcg50","user_attrs_fold10_r2","user_attrs_fold11_mae","user_attrs_fold11_mape","user_attrs_fold11_ndcg10","user_attrs_fold11_ndcg20","user_attrs_fold11_ndcg50","user_attrs_fold11_r2","user_attrs_fold12_mae","user_attrs_fold12_mape","user_attrs_fold12_ndcg10","user_attrs_fold12_ndcg20","user_attrs_fold12_ndcg50","user_attrs_fold12_r2","user_attrs_fold13_mae","user_attrs_fold13_mape","user_attrs_fold13_ndcg10","user_attrs_fold13_ndcg20","user_attrs_fold13_ndcg50","user_attrs_fold13_r2","user_attrs_fold14_mae","user_attrs_fold14_mape","user_attrs_fold14_ndcg10","user_attrs_fold14_ndcg20","user_attrs_fold14_ndcg50","user_attrs_fold14_r2","user_attrs_fold15_mae","user_attrs_fold15_mape","user_attrs_fold15_ndcg10","user_attrs_fold15_ndcg20","user_attrs_fold15_ndcg50","user_attrs_fold15_r2","user_attrs_fold16_mae","user_attrs_fold16_mape","user_attrs_fold16_ndcg10","user_attrs_fold16_ndcg20","user_attrs_fold16_ndcg50","user_attrs_fold16_r2","user_attrs_fold17_mae","user_attrs_fold17_mape","user_attrs_fold17_ndcg10","user_attrs_fold17_ndcg20","user_attrs_fold17_ndcg50","user_attrs_fold17_r2","user_attrs_fold1_mae","user_attrs_fold1_mape","user_attrs_fold1_ndcg10","user_attrs_fold1_ndcg20","user_attrs_fold1_ndcg50","user_attrs_fold1_r2","user_attrs_fold2_mae","user_attrs_fold2_mape","user_attrs_fold2_ndcg10","user_attrs_fold2_ndcg20","user_attrs_fold2_ndcg50","user_attrs_fold2_r2","user_attrs_fold3_mae","user_attrs_fold3_mape","user_attrs_fold3_ndcg10","user_attrs_fold3_ndcg20","user_attrs_fold3_ndcg50","user_attrs_fold3_r2","user_attrs_fold4_mae","user_attrs_fold4_mape","user_attrs_fold4_ndcg10","user_attrs_fold4_ndcg20","user_attrs_fold4_ndcg50","user_attrs_fold4_r2","user_attrs_fold5_mae","user_attrs_fold5_mape","user_attrs_fold5_ndcg10","user_attrs_fold5_ndcg20","user_attrs_fold5_ndcg50","user_attrs_fold5_r2","user_attrs_fold6_mae","user_attrs_fold6_mape","user_attrs_fold6_ndcg10","user_attrs_fold6_ndcg20","user_attrs_fold6_ndcg50","user_attrs_fold6_r2","user_attrs_fold7_mae","user_attrs_fold7_mape","user_attrs_fold7_ndcg10","user_attrs_fold7_ndcg20","user_attrs_fold7_ndcg50","user_attrs_fold7_r2","user_attrs_fold8_mae","user_attrs_fold8_mape","user_attrs_fold8_ndcg10","user_attrs_fold8_ndcg20","user_attrs_fold8_ndcg50","user_attrs_fold8_r2","user_attrs_fold9_mae","user_attrs_fold9_mape","user_attrs_fold9_ndcg10","user_attrs_fold9_ndcg20","user_attrs_fold9_ndcg50","user_attrs_fold9_r2","user_attrs_pca_components","system_attrs_completed_rung_0","system_attrs_completed_rung_1","system_attrs_completed_rung_2","state"
30,0.1467066131093923,"2025-05-16 21:02:02.878716","2025-05-16 21:02:06.399017","0 days 00:00:03.520301",192,144.0,64.0,"","",0.005530018118824706,3,0.1467066131093923,6005.773619707893,0.5143655494732016,0.5320082999327603,0.5898642645162695,-0.2655722218401292,0.1391296088695526,580.649658203125,0.4530862867832184,0.397767573595047,0.48748183250427246,0.07765215635299683,0.1153298020362854,1610.056884765625,0.5223565697669983,0.6223949193954468,0.7064546346664429,0.44304370880126953,0.15510323643684387,265.0971984863281,0.6217413544654846,0.6648883819580078,0.6637440323829651,0.32412558794021606,0.15765070915222168,78.73602294921875,0.4391518533229828,0.4940953254699707,0.59219890832901,0.037344515323638916,0.11259625107049942,180.21856689453125,0.6533330082893372,0.6083900332450867,0.6207340359687805,0.08886760473251343,0.10572037100791931,90.13896942138672,0.661687970161438,0.6983944177627563,0.6901060938835144,0.13816285133361816,0.1941991150379181,181.70973205566406,0.7989809513092041,0.727796733379364,0.6647878289222717,0.1583951711654663,0.13313372433185577,177.63494873046875,0.12702222168445587,0.22350259125232697,0.3608320951461792,-1.364480972290039,0.13312190771102905,67.22607421875,0.759346604347229,0.7014369964599609,0.7831347584724426,0.06478750705718994,0.22328302264213562,3406.89892578125,0.4524923861026764,0.5296428203582764,0.7570211887359619,-0.13790977001190186,0.15226592123508453,77.20447540283203,0.43932345509529114,0.5652602910995483,0.6295391321182251,-0.3435720205307007,0.11221478134393692,62.18792724609375,0.6567492485046387,0.6725680232048035,0.745460033416748,0.30289822816848755,0.12493070960044861,88041.5859375,0.1546623408794403,0.20694249868392944,0.3364189863204956,-0.43997156620025635,0.098871149122715,515.3914184570312,0.3404585123062134,0.39611443877220154,0.5258217453956604,-0.01985454559326172,0.14666303992271423,350.10369873046875,0.43365728855133057,0.3866907060146332,0.49701061844825745,0.03677147626876831,0.2710101306438446,6039.3076171875,0.33686721324920654,0.3861469626426697,0.228733628988266,-4.244279384613037,0.118788942694664,374.00347900390625,0.8932970762252808,0.7621083855628967,0.7382129430770874,0.3632916808128357,0.0,0.06669976562261581,0.06344126909971237,0.06579969823360443,"COMPLETE"
31,0.06604259461164474,"2025-05-16 21:02:06.399416","2025-05-16 21:02:07.474906","0 days 00:00:01.075490",192,144.0,80.0,"","",0.0060647135007391335,3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.14089453220367432,66.75465393066406,0.5927969217300415,0.6227183938026428,0.7084654569625854,-0.024137020111083984,0.22351884841918945,3659.083251953125,0.42731213569641113,0.5090126395225525,0.7536579966545105,-0.12002146244049072,0.15334460139274597,76.79351043701172,0.4970056712627411,0.5905685424804688,0.6339602470397949,-0.35886597633361816,0.10514941811561584,56.6587028503418,0.7079190611839294,0.7317133545875549,0.7945489287376404,0.3302488923072815,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.06344588845968246,0.06604259461164474,"","PRUNED"
32,0.0877259224653244,"2025-05-16 21:02:07.475153","2025-05-16 21:02:07.987971","0 days 00:00:00.512818",208,176.0,80.0,16.0,"",0.012980482435871755,4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.13437575101852417,64.92047119140625,0.6558138728141785,0.6786362528800964,0.7259715795516968,0.022775769233703613,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0877259224653244,"","","PRUNED"
33,0.08230852335691452,"2025-05-16 21:02:07.988208","2025-05-16 21:02:09.117054","0 days 00:00:01.128846",208,112.0,"","","",0.002374899111291876,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.13215669989585876,64.88668823242188,0.7197150588035583,0.7418652772903442,0.772206723690033,0.03840208053588867,0.22192782163619995,3620.501708984375,0.5032262802124023,0.5175331830978394,0.7617087364196777,-0.06949305534362793,0.14120781421661377,66.4232406616211,0.506892204284668,0.6072875261306763,0.6461988687515259,-0.21652007102966309,0.11355670541524887,60.27226257324219,0.7410369515419006,0.7348113059997559,0.7773943543434143,0.2732290029525757,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.062284473329782486,0.08230852335691452,"","PRUNED"
34,0.12433281540870667,"2025-05-16 21:02:09.117282","2025-05-16 21:02:09.617083","0 days 00:00:00.499801",176,208.0,32.0,112.0,"",0.00010492174065433004,4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.18245114386081696,62.654762268066406,0.4005998373031616,0.5375334024429321,0.6288138031959534,-0.7250844240188599,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.12433281540870667,"","","PRUNED"
35,0.09755901247262955,"2025-05-16 21:02:09.617315","2025-05-16 21:02:09.976522","0 days 00:00:00.359207",112,"","","","",0.031481789243876304,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.18014462292194366,59.10527038574219,0.3079359233379364,0.3392367362976074,0.38500848412513733,-0.7606924772262573,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.09755901247262955,"","","PRUNED"
36,0.10492826998233795,"2025-05-16 21:02:09.976739","2025-05-16 21:02:10.395886","0 days 00:00:00.419147",80,144.0,64.0,"","",0.0003381033664931834,3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.14503514766693115,54.80986404418945,0.6295995116233826,0.681463897228241,0.7266088724136353,-0.14898252487182617,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10492826998233795,"","","PRUNED"
37,0.08387282490730286,"2025-05-16 21:02:10.396144","2025-05-16 21:02:10.863164","0 days 00:00:00.467020",240,112.0,"","","",0.018007210626736648,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.14542469382286072,67.8081283569336,0.7214154005050659,0.6884141564369202,0.7572416663169861,-0.046292781829833984,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.08387282490730286,"","","PRUNED"
38,0.08471356332302094,"2025-05-16 21:02:10.863390","2025-05-16 21:02:11.285228","0 days 00:00:00.421838",224,"","","","",0.005536606051899675,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.13766267895698547,62.8703727722168,0.7085784673690796,0.7626314759254456,0.7871984839439392,0.027920067310333252,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.08471356332302094,"","","PRUNED"
39,0.0706244632601738,"2025-05-16 21:02:11.285447","2025-05-16 21:02:12.445099","0 days 00:00:01.159652",144,80.0,112.0,176.0,"",0.010170838007263155,4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.13883808255195618,68.70756530761719,0.7245079278945923,0.7192088961601257,0.7815533876419067,0.018867015838623047,0.20289593935012817,2389.71044921875,0.5139226913452148,0.5306874513626099,0.7775300741195679,0.043595075607299805,0.15245969593524933,77.40178680419922,0.5016788244247437,0.5584064722061157,0.6561832427978516,-0.34319794178009033,0.11690589785575867,60.50492477416992,0.6447204947471619,0.6607165336608887,0.716216504573822,0.22213804721832275,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.06836726516485214,0.0706244632601738,"","PRUNED"
40,0.09989996999502182,"2025-05-16 21:02:12.445358","2025-05-16 21:02:12.883923","0 days 00:00:00.438565",160,176.0,"","","",0.00023134136653775428,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.14273586869239807,55.913822174072266,0.6878853440284729,0.6820108890533447,0.7340328097343445,-0.08195328712463379,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.09989996999502182,"","","PRUNED"
41,0.07298947870731354,"2025-05-16 21:02:12.884161","2025-05-16 21:02:13.333488","0 days 00:00:00.449327",176,192.0,"","","",0.0074146527375222844,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.13655485212802887,62.98918151855469,0.6113758087158203,0.6909825205802917,0.7219610810279846,0.021154701709747314,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.07298947870731354,"","","PRUNED"
42,0.06822152435779572,"2025-05-16 21:02:13.333731","2025-05-16 21:02:16.833503","0 days 00:00:03.499772",192,160.0,"","","",0.003930580452717906,2,"","","","","","",0.13264179229736328,523.7316284179688,0.5049726963043213,0.49736636877059937,0.5589429140090942,0.13841062784194946,0.1179075762629509,1435.775634765625,0.5709209442138672,0.6093224883079529,0.6842138767242432,0.402488112449646,0.1571493148803711,252.3621368408203,0.6028334498405457,0.6309307813644409,0.6842538714408875,0.2845269441604614,0.1582852303981781,71.90853118896484,0.4543716311454773,0.5374709367752075,0.5412797927856445,0.009418368339538574,0.10983835905790329,167.6095733642578,0.6745628118515015,0.6282391548156738,0.6362665295600891,0.1492220163345337,0.1032959595322609,84.43346405029297,0.7208408713340759,0.7620306611061096,0.7258682250976562,0.20009666681289673,0.19189020991325378,197.80014038085938,0.8356190919876099,0.854990541934967,0.6571483612060547,0.20470577478408813,"","","","","","",0.12912686169147491,61.876930236816406,0.6310193538665771,0.7000008821487427,0.7189856171607971,0.08125215768814087,0.22531278431415558,3899.18017578125,0.4781338572502136,0.5151112079620361,0.7495781183242798,-0.15703332424163818,0.15113931894302368,79.72705078125,0.5467641949653625,0.5833104252815247,0.6763303279876709,-0.30591630935668945,0.11291809380054474,63.069828033447266,0.7449708580970764,0.741083025932312,0.7750234603881836,0.296006441116333,0.1133309081196785,53773.25390625,0.15557177364826202,0.3652707636356354,0.37439078092575073,-0.21893298625946045,0.10760762542486191,581.8718872070312,0.3540518879890442,0.38877153396606445,0.4967709183692932,-0.11063337326049805,0.1425444483757019,334.0274963378906,0.5044420957565308,0.394394189119339,0.5593664646148682,0.06750285625457764,0.268653005361557,5928.6572265625,0.547819972038269,0.3952312767505646,0.25125885009765625,-3.8691840171813965,0.11362551152706146,346.02264404296875,0.858899712562561,0.749083399772644,0.7419269680976868,0.36216336488723755,"",0.0625237226486206,0.061381470412015915,0.06822152435779572,"PRUNED"
43,0.07997813820838928,"2025-05-16 21:02:16.833773","2025-05-16 21:02:17.249995","0 days 00:00:00.416222",208,"","","","",0.0031756852504282286,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1406380534172058,64.40274047851562,0.7140415906906128,0.7407456040382385,0.7704557776451111,-0.00848841667175293,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.07997813820838928,"","","PRUNED"
44,0.06746702641248703,"2025-05-16 21:02:17.250218","2025-05-16 21:02:18.354172","0 days 00:00:01.103954",192,160.0,144.0,"","",0.003815676316575697,3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.13743285834789276,65.89801788330078,0.6857820153236389,0.7529101967811584,0.7877789735794067,0.05079913139343262,0.21249984204769135,2541.122314453125,0.46475750207901,0.5967525839805603,0.7776079177856445,-0.025980114936828613,0.1516830027103424,81.50457000732422,0.4731990098953247,0.5714027881622314,0.657740592956543,-0.33772075176239014,0.12492835521697998,71.87089538574219,0.7468243837356567,0.726881742477417,0.7718820571899414,0.1957877278327942,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.06050969287753105,0.06746702641248703,"","PRUNED"
45,0.06830678880214691,"2025-05-16 21:02:18.354430","2025-05-16 21:02:19.543768","0 days 00:00:01.189338",224,176.0,"","","",0.00484411420181926,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.13632014393806458,65.2139892578125,0.6059324741363525,0.6602810621261597,0.7289966940879822,0.018344342708587646,0.21270975470542908,3652.7861328125,0.4836207628250122,0.5960137248039246,0.7746850252151489,-0.05800628662109375,0.14107051491737366,75.14874267578125,0.439805269241333,0.5889384746551514,0.6385521292686462,-0.21918249130249023,0.11423635482788086,62.96825408935547,0.6761436462402344,0.6913025379180908,0.7310003042221069,0.2661183476448059,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.06696614623069763,0.06830678880214691,"","PRUNED"
46,0.07571878284215927,"2025-05-16 21:02:19.544005","2025-05-16 21:02:19.986844","0 days 00:00:00.442839",160,144.0,"","","",0.001473444652621305,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1355007290840149,66.1302490234375,0.7111036777496338,0.7199387550354004,0.7774807810783386,0.043062031269073486,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.07571878284215927,"","","PRUNED"
47,0.08166030049324036,"2025-05-16 21:02:19.987067","2025-05-16 21:02:20.332108","0 days 00:00:00.345041",16,128.0,208.0,"","",0.0250197912210946,3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.14776723086833954,72.8270263671875,0.723998486995697,0.7064021229743958,0.7616404294967651,-0.055461883544921875,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.08166030049324036,"","","PRUNED"
48,0.08936930447816849,"2025-05-16 21:02:20.332346","2025-05-16 21:02:20.680034","0 days 00:00:00.347688",128,"","","","",0.014012192557383037,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1348971277475357,65.73326873779297,0.7141216993331909,0.7125595808029175,0.7717716097831726,0.006290316581726074,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.08936930447816849,"","","PRUNED"
49,0.10182500630617142,"2025-05-16 21:02:20.680254","2025-05-16 21:02:21.129534","0 days 00:00:00.449280",192,208.0,16.0,"","",0.0010774466000269065,3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.14461515843868256,61.67314529418945,0.6874561905860901,0.6792579293251038,0.7536605596542358,-0.0368192195892334,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10182500630617142,"","","PRUNED"
50,0.07720820605754852,"2025-05-16 21:02:21.129767","2025-05-16 21:02:21.582720","0 days 00:00:00.452953",240,96.0,"","","",0.05371860612014076,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1938173919916153,67.88046264648438,0.3079359233379364,0.3392367362976074,0.38500848412513733,-0.8816794157028198,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.07720820605754852,"","","PRUNED"
51,0.0770023986697197,"2025-05-16 21:02:21.582947","2025-05-16 21:02:22.042680","0 days 00:00:00.459733",176,240.0,"","","",0.007020257134037657,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1325242519378662,64.01190948486328,0.6319353580474854,0.6426556706428528,0.7369821667671204,0.08228063583374023,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0770023986697197,"","","PRUNED"
52,0.08278927206993103,"2025-05-16 21:02:22.042914","2025-05-16 21:02:22.490856","0 days 00:00:00.447942",176,208.0,"","","",0.00984778147801202,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1327289640903473,63.07248306274414,0.7019280791282654,0.7876688241958618,0.7897388339042664,0.07763713598251343,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.08278927206993103,"","","PRUNED"
53,0.07720409333705902,"2025-05-16 21:02:22.491090","2025-05-16 21:02:22.929093","0 days 00:00:00.438003",192,160.0,"","","",0.0020559913246232,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1253301054239273,62.807430267333984,0.7466341853141785,0.7275473475456238,0.7740737199783325,0.10349780321121216,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.07720409333705902,"","","PRUNED"
54,0.06993278115987778,"2025-05-16 21:02:22.929320","2025-05-16 21:02:23.978205","0 days 00:00:01.048885",144,176.0,"","","",0.004171775194947976,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.13741767406463623,65.5638427734375,0.6249166131019592,0.6214233040809631,0.7328028082847595,0.012840449810028076,0.2202252298593521,3390.474365234375,0.501332700252533,0.5139901041984558,0.7608321309089661,-0.09196639060974121,0.14542503654956818,75.00177764892578,0.5088227987289429,0.5992252826690674,0.6557143330574036,-0.27421605587005615,0.11434601247310638,60.27675247192383,0.7442823052406311,0.728773832321167,0.7652890086174011,0.23253333568572998,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.06195322796702385,0.06993278115987778,"","PRUNED"
55,0.07150530070066452,"2025-05-16 21:02:23.978441","2025-05-16 21:02:25.065282","0 days 00:00:01.086841",160,192.0,96.0,"","",0.00935218349340866,3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.13288936018943787,63.616615295410156,0.7657288312911987,0.7243506908416748,0.7833284139633179,0.09434759616851807,0.21379892528057098,2904.766845703125,0.5058249831199646,0.5474443435668945,0.7657602429389954,-0.06608247756958008,0.15084455907344818,78.17913818359375,0.4848906397819519,0.5951085686683655,0.6686549186706543,-0.3078005313873291,0.10774426907300949,57.245670318603516,0.6478069424629211,0.6829015016555786,0.7458194494247437,0.2870013117790222,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.06831753998994827,0.07150530070066452,"","PRUNED"
56,0.07144496589899063,"2025-05-16 21:02:25.065527","2025-05-16 21:02:25.490446","0 days 00:00:00.424919",208,"","","","",0.0058241698802837675,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.13300326466560364,63.108421325683594,0.7204931974411011,0.7392094135284424,0.7807543277740479,0.05147641897201538,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.07144496589899063,"","","PRUNED"
57,0.08683813363313675,"2025-05-16 21:02:25.490664","2025-05-16 21:02:25.993719","0 days 00:00:00.503055",176,160.0,48.0,224.0,144.0,0.016246192507134598,5,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1465924233198166,51.538978576660156,0.7403103113174438,0.6892484426498413,0.7434068322181702,-0.2258075475692749,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.08683813363313675,"","","PRUNED"
58,0.07363072037696838,"2025-05-16 21:02:25.993969","2025-05-16 21:02:27.071793","0 days 00:00:01.077824",144,48.0,176.0,"","",0.002967572783512237,3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.14227627217769623,67.73036193847656,0.6675879955291748,0.6751435399055481,0.7315391302108765,-0.029164552688598633,0.22176393866539001,3365.50341796875,0.47816595435142517,0.5332249999046326,0.7500720620155334,-0.13771116733551025,0.1452680230140686,73.68934631347656,0.49603259563446045,0.6072436571121216,0.6478074789047241,-0.240409255027771,0.11333322525024414,60.67356491088867,0.7502796053886414,0.7647059559822083,0.7951902747154236,0.2857585549354553,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.06371916830539703,0.07363072037696838,"","PRUNED"
59,0.1288796216249466,"2025-05-16 21:02:27.072037","2025-05-16 21:02:27.543236","0 days 00:00:00.471199",208,144.0,"","","",0.02251597994563124,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.18092581629753113,59.50282669067383,0.3079359233379364,0.3392367362976074,0.38500848412513733,-0.7682919502258301,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1288796216249466,"","","PRUNED"
60,0.0726819783449173,"2025-05-16 21:02:27.543472","2025-05-16 21:02:27.984728","0 days 00:00:00.441256",96,240.0,16.0,256.0,"",0.0017114833541325694,4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.14724022150039673,68.0207748413086,0.6416937708854675,0.6339606046676636,0.7251119613647461,-0.03791248798370361,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0726819783449173,"","","PRUNED"
61,0.14429637482937643,"2025-05-16 21:02:27.984967","2025-05-16 21:02:31.595169","0 days 00:00:03.610202",192,144.0,80.0,"","",0.006303045060646559,3,0.14429637482937643,5179.72526550293,0.4978858767186894,0.555040568113327,0.5936907976865768,-0.22721520592184627,0.12881512939929962,417.33447265625,0.3291502892971039,0.37497004866600037,0.49547088146209717,0.06826990842819214,0.11159618943929672,1113.220458984375,0.21325333416461945,0.4543854296207428,0.6143022179603577,0.36760497093200684,0.15369224548339844,264.1615295410156,0.5311111807823181,0.6551834344863892,0.7200412154197693,0.31320101022720337,0.15695208311080933,76.1579360961914,0.4658583998680115,0.5303744673728943,0.604129433631897,0.06116819381713867,0.1043747216463089,145.44439697265625,0.5711802244186401,0.5974017977714539,0.602641761302948,0.18972909450531006,0.10407276451587677,81.60449981689453,0.5997398495674133,0.6737752556800842,0.6849360466003418,0.17749804258346558,0.1870807409286499,219.93650817871094,0.9554647207260132,0.8767382502555847,0.6998018026351929,0.2654743194580078,0.13527598977088928,194.92787170410156,0.21946997940540314,0.2948554754257202,0.43276724219322205,-0.8418031930923462,0.13536371290683746,70.04122924804688,0.6627923846244812,0.7324823141098022,0.7829230427742004,-0.03216242790222168,0.2256685048341751,3777.6787109375,0.428139328956604,0.5256764888763428,0.7456341981887817,-0.1359308958053589,0.14511966705322266,73.67918395996094,0.49004772305488586,0.642951488494873,0.6633116602897644,-0.2443857192993164,0.110960453748703,56.90315246582031,0.717405378818512,0.7599199414253235,0.7700987458229065,0.25765812397003174,0.1276233196258545,74957.8203125,0.15243147313594818,0.36478257179260254,0.3590236008167267,-0.45633089542388916,0.10603934526443481,556.1290283203125,0.3540915250778198,0.43894073367118835,0.4535506069660187,-0.08862042427062988,0.14091169834136963,302.0539855957031,0.5044420957565308,0.44471606612205505,0.5730295181274414,0.06004554033279419,0.25886252522468567,5326.119140625,0.4015909433364868,0.3273718059062958,0.1933182030916214,-4.111831188201904,0.12062928080558777,422.1170959472656,0.8678910732269287,0.7411640882492065,0.6977633833885193,0.2877570390701294,0.0,0.06064716726541519,0.060325831174850464,0.05852567404508591,"COMPLETE"
62,0.06002052500844002,"2025-05-16 21:02:31.595581","2025-05-16 21:02:35.117178","0 days 00:00:03.521597",192,128.0,48.0,"","",0.004111939658218095,3,"","","","","","",0.13297255337238312,496.2342224121094,0.3383979797363281,0.3745027780532837,0.49527546763420105,0.06415963172912598,0.1145593672990799,1069.7276611328125,0.24541908502578735,0.3949536383152008,0.6206343173980713,0.3249279260635376,0.16272421181201935,302.32244873046875,0.5810250639915466,0.6165827512741089,0.6308872699737549,0.2797504663467407,0.154269739985466,79.10709381103516,0.4811146855354309,0.5877330899238586,0.6070945858955383,0.0803534984588623,0.1141943410038948,176.14878845214844,0.5508579611778259,0.533270001411438,0.5347021818161011,0.07681506872177124,0.10525260120630264,75.2762222290039,0.5320470929145813,0.6020517349243164,0.6795175671577454,0.14003121852874756,0.19738934934139252,202.27174377441406,0.7927217483520508,0.7324803471565247,0.6389554738998413,0.15565842390060425,"","","","","","",0.1420532613992691,64.6628646850586,0.7146252393722534,0.7392568588256836,0.7654219269752502,-0.0487055778503418,0.21485808491706848,3052.047607421875,0.5300742387771606,0.567392110824585,0.7752590775489807,-0.03576183319091797,0.14809994399547577,83.76385498046875,0.4792467951774597,0.5776237845420837,0.6604837775230408,-0.2571549415588379,0.1277007758617401,82.47278594970703,0.6567492485046387,0.7114782333374023,0.7546951770782471,0.2600698471069336,0.11732582002878189,62208.47265625,0.13763819634914398,0.26924967765808105,0.31689929962158203,-0.4142723083496094,0.10051130503416061,527.8400268554688,0.3775997459888458,0.4159775972366333,0.5145143866539001,-0.040779948234558105,0.14590370655059814,335.761474609375,0.43365728855133057,0.3730383515357971,0.5270177125930786,0.01385420560836792,0.33143410086631775,7302.7109375,0.4085584878921509,0.2949821949005127,0.17003720998764038,-5.932331085205078,0.11271879076957703,311.0755310058594,0.8966292142868042,0.760553777217865,0.7477066516876221,0.382779061794281,"",0.0604013167321682,0.0644918903708458,0.06002052500844002,"PRUNED"
