"number","value","datetime_start","datetime_complete","duration","params_decoder_layer_width_0","params_decoder_layer_width_1","params_decoder_layer_width_2","params_decoder_layer_width_3","params_decoder_layer_width_4","params_encoder_layer_width_0","params_encoder_layer_width_1","params_encoder_layer_width_2","params_encoder_layer_width_3","params_lr","params_n_decoder_layers","params_n_encoder_layers","params_transformer_dropout","params_transformer_heads","user_attrs_avg_mae","user_attrs_avg_mape","user_attrs_avg_ndcg10","user_attrs_avg_ndcg20","user_attrs_avg_ndcg50","user_attrs_avg_r2","user_attrs_fold10_mae","user_attrs_fold10_mape","user_attrs_fold10_ndcg10","user_attrs_fold10_ndcg20","user_attrs_fold10_ndcg50","user_attrs_fold10_r2","user_attrs_fold11_mae","user_attrs_fold11_mape","user_attrs_fold11_ndcg10","user_attrs_fold11_ndcg20","user_attrs_fold11_ndcg50","user_attrs_fold11_r2","user_attrs_fold12_mae","user_attrs_fold12_mape","user_attrs_fold12_ndcg10","user_attrs_fold12_ndcg20","user_attrs_fold12_ndcg50","user_attrs_fold12_r2","user_attrs_fold13_mae","user_attrs_fold13_mape","user_attrs_fold13_ndcg10","user_attrs_fold13_ndcg20","user_attrs_fold13_ndcg50","user_attrs_fold13_r2","user_attrs_fold14_mae","user_attrs_fold14_mape","user_attrs_fold14_ndcg10","user_attrs_fold14_ndcg20","user_attrs_fold14_ndcg50","user_attrs_fold14_r2","user_attrs_fold15_mae","user_attrs_fold15_mape","user_attrs_fold15_ndcg10","user_attrs_fold15_ndcg20","user_attrs_fold15_ndcg50","user_attrs_fold15_r2","user_attrs_fold16_mae","user_attrs_fold16_mape","user_attrs_fold16_ndcg10","user_attrs_fold16_ndcg20","user_attrs_fold16_ndcg50","user_attrs_fold16_r2","user_attrs_fold17_mae","user_attrs_fold17_mape","user_attrs_fold17_ndcg10","user_attrs_fold17_ndcg20","user_attrs_fold17_ndcg50","user_attrs_fold17_r2","user_attrs_fold1_mae","user_attrs_fold1_mape","user_attrs_fold1_ndcg10","user_attrs_fold1_ndcg20","user_attrs_fold1_ndcg50","user_attrs_fold1_r2","user_attrs_fold2_mae","user_attrs_fold2_mape","user_attrs_fold2_ndcg10","user_attrs_fold2_ndcg20","user_attrs_fold2_ndcg50","user_attrs_fold2_r2","user_attrs_fold3_mae","user_attrs_fold3_mape","user_attrs_fold3_ndcg10","user_attrs_fold3_ndcg20","user_attrs_fold3_ndcg50","user_attrs_fold3_r2","user_attrs_fold4_mae","user_attrs_fold4_mape","user_attrs_fold4_ndcg10","user_attrs_fold4_ndcg20","user_attrs_fold4_ndcg50","user_attrs_fold4_r2","user_attrs_fold5_mae","user_attrs_fold5_mape","user_attrs_fold5_ndcg10","user_attrs_fold5_ndcg20","user_attrs_fold5_ndcg50","user_attrs_fold5_r2","user_attrs_fold6_mae","user_attrs_fold6_mape","user_attrs_fold6_ndcg10","user_attrs_fold6_ndcg20","user_attrs_fold6_ndcg50","user_attrs_fold6_r2","user_attrs_fold7_mae","user_attrs_fold7_mape","user_attrs_fold7_ndcg10","user_attrs_fold7_ndcg20","user_attrs_fold7_ndcg50","user_attrs_fold7_r2","user_attrs_fold8_mae","user_attrs_fold8_mape","user_attrs_fold8_ndcg10","user_attrs_fold8_ndcg20","user_attrs_fold8_ndcg50","user_attrs_fold8_r2","user_attrs_fold9_mae","user_attrs_fold9_mape","user_attrs_fold9_ndcg10","user_attrs_fold9_ndcg20","user_attrs_fold9_ndcg50","user_attrs_fold9_r2","user_attrs_pca_components","system_attrs_completed_rung_0","system_attrs_completed_rung_1","system_attrs_completed_rung_2","state"
47,0.08369562774896622,"2025-05-16 21:42:45.479554","2025-05-16 21:42:48.405746","0 days 00:00:02.926192",96,"","","","",64,16.0,128.0,80.0,0.0017548584632208907,1,4,0.1,4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.09906080365180969,40.3869514465332,0.7211286425590515,0.7564154267311096,0.7975063920021057,0.36772918701171875,0.1648758351802826,1751.749755859375,0.7447673678398132,0.6845148205757141,0.857698380947113,0.1057855486869812,0.08194480836391449,49.86457061767578,0.8668070435523987,0.872134804725647,0.8802537322044373,0.5657102465629578,0.10391166061162949,42.723880767822266,0.5959174633026123,0.7128322720527649,0.795167088508606,0.3270561695098877,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.08156488835811615,0.08369562774896622,"","PRUNED"
48,0.0824032872915268,"2025-05-16 21:42:48.406055","2025-05-16 21:42:50.940626","0 days 00:00:02.534571",112,160.0,224.0,"","",112,80.0,112.0,"",0.0006707458834397624,3,3,0.2,3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10008545219898224,40.1566047668457,0.7427001595497131,0.7545025944709778,0.8003414869308472,0.38401252031326294,0.17153319716453552,2026.9520263671875,0.6767438054084778,0.646007776260376,0.842978298664093,0.06053096055984497,0.08365797996520996,46.69514846801758,0.9011214971542358,0.8834658265113831,0.8780710697174072,0.5444226562976837,0.09852034598588943,46.28803634643555,0.6295602917671204,0.7064011693000793,0.7796969413757324,0.3637377619743347,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.08060890436172485,0.0824032872915268,"","PRUNED"
49,0.0867970809340477,"2025-05-16 21:42:50.940974","2025-05-16 21:42:51.590786","0 days 00:00:00.649812",128,32.0,"","","",192,144.0,"","",0.0028749333514802027,2,2,0.5,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10571283102035522,38.09909439086914,0.7827863097190857,0.787702739238739,0.7979986667633057,0.2725059986114502,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0867970809340477,"","","PRUNED"
50,0.1355036199092865,"2025-05-16 21:42:51.591072","2025-05-16 21:42:52.647363","0 days 00:00:01.056291",160,144.0,80.0,"","",144,32.0,176.0,"",0.05345124862213319,3,3,0.0,3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.15406812727451324,47.490055084228516,0.8633618354797363,0.7017269730567932,0.6945314407348633,-0.46248841285705566,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1355036199092865,"","","PRUNED"
51,0.08164560794830322,"2025-05-16 21:42:52.647648","2025-05-16 21:42:55.441507","0 days 00:00:02.793859",64,"","","","",128,64.0,144.0,208.0,0.0011790899122777144,1,4,0.0,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.09857318550348282,37.62217330932617,0.7140164375305176,0.7270480394363403,0.7918416261672974,0.325265109539032,0.16999930143356323,1397.13134765625,0.7116678357124329,0.6671006083488464,0.8588868379592896,0.038790106773376465,0.08259019255638123,49.08995819091797,0.8692741394042969,0.8725078105926514,0.8736680150032043,0.5375773310661316,0.09713023155927658,38.891212463378906,0.6286110877990723,0.6965712308883667,0.8007723093032837,0.30832213163375854,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0796593576669693,0.08164560794830322,"","PRUNED"
52,0.09952037606169195,"2025-05-16 21:42:55.441832","2025-05-16 21:43:04.654747","0 days 00:00:09.212915",64,"","","","",112,48.0,176.0,160.0,0.0014430165912343589,1,4,0.0,2,0.09952037606169195,1237.7315714219037,0.800746838836109,0.784051495439866,0.7763309005428763,0.32903869011822867,0.11047295480966568,259.4099426269531,0.4621870219707489,0.49100837111473083,0.49174511432647705,0.021093547344207764,0.07176043838262558,638.903564453125,0.9267730116844177,0.8285175561904907,0.8846900463104248,0.6150781214237213,0.14527589082717896,110.29585266113281,1.0,1.0,0.8261666893959045,0.1408977508544922,0.09943172335624695,52.39962387084961,1.0,1.0,0.9090902805328369,0.5857695043087006,0.09153640270233154,106.53516387939453,1.0,0.8320705890655518,0.746692955493927,0.3289676904678345,0.08121613413095474,61.048316955566406,0.9191439151763916,0.8532987236976624,0.8156118392944336,0.5181070268154144,0.13572172820568085,107.98121643066406,1.0,1.0,0.962844729423523,0.4823559522628784,0.07297925651073456,77.8127670288086,0.8921757340431213,0.8405999541282654,0.7953351140022278,0.43770164251327515,0.10412237793207169,40.57823181152344,0.6941512823104858,0.7313067317008972,0.7928385734558105,0.26923078298568726,0.166301429271698,1977.800048828125,0.6795506477355957,0.6610824465751648,0.8519904017448425,0.10745561122894287,0.08105073869228363,48.7491569519043,0.8668070435523987,0.8617695569992065,0.8781450390815735,0.5510662496089935,0.09856477379798889,39.45917510986328,0.6265901923179626,0.696552038192749,0.7914096117019653,0.3145427107810974,0.07185666263103485,16291.36328125,0.7972143888473511,0.7397581338882446,0.6681455373764038,0.3062049150466919,0.09330277889966965,443.2696838378906,0.31414157152175903,0.3790607750415802,0.49231693148612976,-0.026362895965576172,0.10609232634305954,258.3804931640625,0.8313987851142883,0.8084591031074524,0.7378892302513123,0.38401734828948975,0.05027417838573456,250.8685302734375,1.0,0.9866653680801392,0.8510584831237793,0.406277060508728,0.11188659816980362,276.5816650390625,0.602562665939331,0.6187260746955872,0.7016547322273254,0.15125471353530884,10.0,0.07998242229223251,0.08038266748189926,0.08088903874158859,"COMPLETE"
53,0.08171772956848145,"2025-05-16 21:43:04.655229","2025-05-16 21:43:05.537480","0 days 00:00:00.882251",32,"","","","",48,48.0,192.0,160.0,0.0020882535072797403,1,4,0.0,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10147974640130997,39.88024139404297,0.7140164375305176,0.7525982856750488,0.7844947576522827,0.3206086754798889,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.08171772956848145,"","","PRUNED"
54,0.0825117751955986,"2025-05-16 21:43:05.537774","2025-05-16 21:43:06.616826","0 days 00:00:01.079052",80,"","","","",176,16.0,176.0,160.0,0.0014728335809582225,1,4,0.1,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10934235155582428,42.67494201660156,0.6941512823104858,0.7435156106948853,0.7928245067596436,0.2553796172142029,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0825117751955986,"","","PRUNED"
55,0.08342830836772919,"2025-05-16 21:43:06.617148","2025-05-16 21:43:07.138623","0 days 00:00:00.521475",96,"","","","",208,"","","",0.00041451492248087375,1,1,0.0,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10053340345621109,42.60105895996094,0.696373701095581,0.7759770154953003,0.8040655851364136,0.46135497093200684,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.08342830836772919,"","","PRUNED"
56,0.08167584240436554,"2025-05-16 21:43:07.138893","2025-05-16 21:43:08.894533","0 days 00:00:01.755640",96,96.0,"","","",160,48.0,144.0,176.0,0.0009019622219195475,2,4,0.1,4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0941183790564537,39.42521667480469,0.7142170071601868,0.7849535942077637,0.7910382151603699,0.4238213896751404,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.08167584240436554,"","","PRUNED"
57,0.08538112789392471,"2025-05-16 21:43:08.894823","2025-05-16 21:43:09.481378","0 days 00:00:00.586555",32,"","","","",112,32.0,"","",0.006355035519544044,1,2,0.4,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11592509597539902,40.86161804199219,0.6950726509094238,0.753226101398468,0.7836305499076843,0.16540300846099854,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.08538112789392471,"","","PRUNED"
58,0.08180386573076248,"2025-05-16 21:43:09.481664","2025-05-16 21:43:11.667075","0 days 00:00:02.185411",48,176.0,"","","",144,64.0,128.0,"",0.0006905305003212938,2,3,0.2,8,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10114241391420364,40.04600524902344,0.7490332126617432,0.7844521999359131,0.7914015650749207,0.36866915225982666,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.08180386573076248,"","","PRUNED"
59,0.11766396462917328,"2025-05-16 21:43:11.667362","2025-05-16 21:43:12.108840","0 days 00:00:00.441478",112,128.0,144.0,16.0,"",32,"","","",0.0002907218857427049,4,1,0.0,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.16766417026519775,65.44071197509766,0.7645665407180786,0.8412079215049744,0.7832228541374207,-0.31217479705810547,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11766396462917328,"","","PRUNED"
60,0.08286365866661072,"2025-05-16 21:43:12.109127","2025-05-16 21:43:13.364222","0 days 00:00:01.255095",80,80.0,176.0,256.0,160.0,112,96.0,192.0,"",0.003342251828670034,5,3,0.1,3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.09676054865121841,43.13109588623047,0.6925511360168457,0.8009850978851318,0.8069003820419312,0.4570591449737549,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.08286365866661072,"","","PRUNED"
61,0.08112626522779465,"2025-05-16 21:43:13.364520","2025-05-16 21:43:16.141658","0 days 00:00:02.777138",64,"","","","",128,64.0,160.0,208.0,0.001301590302961711,1,4,0.0,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.09951872378587723,39.54987335205078,0.722427248954773,0.7631621360778809,0.7948116660118103,0.33690112829208374,0.1644681841135025,1488.346435546875,0.7447673678398132,0.6688329577445984,0.8576054573059082,0.07408314943313599,0.08215326070785522,51.59915542602539,0.8668070435523987,0.8818553686141968,0.8661572933197021,0.5655474364757538,0.09931381046772003,39.054283142089844,0.6296260952949524,0.7259690165519714,0.810800313949585,0.3222538232803345,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.07990439981222153,0.08112626522779465,"","PRUNED"
62,0.08171923458576202,"2025-05-16 21:43:16.141985","2025-05-16 21:43:18.862515","0 days 00:00:02.720530",64,"","","","",128,64.0,160.0,176.0,0.0015745384516822217,1,4,0.0,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1008181944489479,42.52013397216797,0.6863908767700195,0.7331973910331726,0.7955688834190369,0.3422669768333435,0.16810637712478638,2079.863525390625,0.6777278184890747,0.6599590182304382,0.848212480545044,0.07791370153427124,0.0859786719083786,50.54641342163086,0.8575825095176697,0.8691537976264954,0.8776904940605164,0.5369226932525635,0.09743136167526245,42.38667678833008,0.6269163489341736,0.7027361392974854,0.794391930103302,0.32910865545272827,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0801139548420906,0.08171923458576202,"","PRUNED"
63,0.08093487471342087,"2025-05-16 21:43:18.862813","2025-05-16 21:43:22.775607","0 days 00:00:03.912794",256,"","","","",128,80.0,176.0,192.0,0.0009646897524175931,1,4,0.0,3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10061085224151611,40.603118896484375,0.6846347451210022,0.7708709836006165,0.7914734482765198,0.34997814893722534,0.16117970645427704,1361.3170166015625,0.6935995817184448,0.6622002720832825,0.8497859239578247,0.0585017204284668,0.08300983905792236,47.1668701171875,0.8487599492073059,0.8618358969688416,0.8749576210975647,0.5432138741016388,0.09932269901037216,38.93281936645508,0.6296260952949524,0.6654635667800903,0.7659087181091309,0.25521528720855713,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.08023039996623993,0.08093487471342087,"","PRUNED"
64,0.08099117130041122,"2025-05-16 21:43:22.775904","2025-05-16 21:43:25.040037","0 days 00:00:02.264133",48,"","","","",96,48.0,144.0,144.0,0.004350355904691845,1,4,0.0,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.09797946363687515,40.917598724365234,0.7081462740898132,0.7746627330780029,0.8227759003639221,0.4507260322570801,0.1650124341249466,1651.38037109375,0.7367730140686035,0.6619446873664856,0.850348174571991,0.07844477891921997,0.08446086198091507,48.06686782836914,0.8668070435523987,0.8816207647323608,0.8754425644874573,0.5266038775444031,0.09754039347171783,41.84248733520508,0.7427148818969727,0.7934430837631226,0.8214918971061707,0.439777672290802,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.08084578812122345,0.08099117130041122,"","PRUNED"
65,0.08150984346866608,"2025-05-16 21:43:25.040358","2025-05-16 21:43:27.746536","0 days 00:00:02.706178",128,240.0,"","","",144,16.0,192.0,96.0,0.002181767484388957,2,4,0.0,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1005532369017601,39.761810302734375,0.6922542452812195,0.7310158610343933,0.7936429977416992,0.30745935440063477,0.1695040464401245,1679.6279296875,0.7351036667823792,0.6486451625823975,0.8467966914176941,0.07195866107940674,0.08197745680809021,48.6820068359375,0.8692741394042969,0.8636243343353271,0.873466968536377,0.543423056602478,0.10179051011800766,48.3507080078125,0.686549961566925,0.7049607634544373,0.7874721884727478,0.3889922499656677,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.07989446073770523,0.08150984346866608,"","PRUNED"
66,0.08120343834161758,"2025-05-16 21:43:27.746842","2025-05-16 21:43:33.083695","0 days 00:00:05.336853",96,"","","","",112,80.0,208.0,192.0,0.0005832538447697867,1,4,0.1,9,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.09833157807588577,40.187835693359375,0.7100502252578735,0.7551208734512329,0.7989098429679871,0.40565788745880127,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.08120343834161758,"","","PRUNED"
67,0.08244071155786514,"2025-05-16 21:43:33.083983","2025-05-16 21:43:33.823844","0 days 00:00:00.739861",144,"","","","",80,48.0,"","",0.0025135714428358535,1,2,0.0,5,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11297806352376938,46.18522262573242,0.7674758434295654,0.7799696326255798,0.7914059162139893,0.30552148818969727,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.08244071155786514,"","","PRUNED"
68,0.08762350678443909,"2025-05-16 21:43:33.824110","2025-05-16 21:43:34.375590","0 days 00:00:00.551480",80,48.0,"","","",144,"","","",0.0007955063742908428,2,1,0.30000000000000004,3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.098212830722332,40.48649215698242,0.75705885887146,0.7917397022247314,0.8450325727462769,0.48451554775238037,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.08762350678443909,"","","PRUNED"
69,0.08713196218013763,"2025-05-16 21:43:34.375863","2025-05-16 21:43:35.119996","0 days 00:00:00.744133",64,"","","","",96,32.0,112.0,"",0.0013444589864337704,1,3,0.4,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10777869820594788,41.346012115478516,0.7145124077796936,0.7725662589073181,0.7946079969406128,0.31559914350509644,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.08713196218013763,"","","PRUNED"
70,0.08114876598119736,"2025-05-16 21:43:35.120356","2025-05-16 21:43:38.239761","0 days 00:00:03.119405",96,112.0,224.0,48.0,96.0,112,64.0,160.0,192.0,0.0030021434929596623,5,4,0.0,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10389789938926697,38.773433685302734,0.7161234617233276,0.7519693374633789,0.7919365763664246,0.27239906787872314,0.1751265972852707,2100.3173828125,0.62569659948349,0.6329764723777771,0.8334284424781799,0.05166757106781006,0.07899830490350723,58.79092788696289,0.8668070435523987,0.8652467727661133,0.8620196580886841,0.5941846668720245,0.10291145741939545,47.45745849609375,0.6844443082809448,0.7757289409637451,0.8039999604225159,0.41713154315948486,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.07924405485391617,0.08114876598119736,"","PRUNED"
71,0.0809004157781601,"2025-05-16 21:43:38.240073","2025-05-16 21:43:39.583189","0 days 00:00:01.343116",80,"","","","",144,96.0,128.0,128.0,0.0018063921350163427,1,4,0.0,3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10020247101783752,41.87042236328125,0.7361398935317993,0.7524406313896179,0.7842097878456116,0.37459462881088257,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0809004157781601,"","","PRUNED"
72,0.08306020498275757,"2025-05-16 21:43:39.583471","2025-05-16 21:43:52.544233","0 days 00:00:12.960762",64,"","","","",160,112.0,96.0,112.0,0.0010230130861972337,1,4,0.0,4,"","","","","","",0.1107252910733223,201.3892822265625,0.46165934205055237,0.47326090931892395,0.48689988255500793,-0.029225945472717285,0.0696544349193573,533.0269775390625,0.9172521829605103,0.8928433060646057,0.8914366364479065,0.6519052684307098,0.14367522299289703,128.65017700195312,1.0,1.0,0.8259907960891724,0.2073233723640442,0.0999993309378624,55.26898956298828,1.0,1.0,0.9157798886299133,0.6076771318912506,0.09264642745256424,94.3154296875,1.0,0.8301019668579102,0.7589112520217896,0.3045860528945923,0.08137477189302444,67.29486846923828,0.9191439151763916,0.8528473377227783,0.8013291954994202,0.5322928428649902,0.1333422213792801,95.52621459960938,1.0,1.0,0.9628441333770752,0.48864996433258057,"","","","","","",0.09739604592323303,39.18571472167969,0.7149528861045837,0.7585048675537109,0.802300751209259,0.4022308588027954,0.16577038168907166,1429.5115966796875,0.696406364440918,0.6568410992622375,0.8486452698707581,0.0304030179977417,0.08551201224327087,49.32740020751953,0.8774812817573547,0.8746098279953003,0.8840176463127136,0.5595337152481079,0.10054957121610641,40.576820373535156,0.6286914348602295,0.6983041763305664,0.7779449224472046,0.29538464546203613,0.07157283276319504,13229.0283203125,0.7921766042709351,0.7369470596313477,0.6632050275802612,0.30529695749282837,0.09312181919813156,487.5027160644531,0.3471776843070984,0.39563417434692383,0.4768292009830475,-0.011786103248596191,0.11127454042434692,278.8459777832031,0.8178084492683411,0.8001663088798523,0.747916579246521,0.3720375895500183,0.050664983689785004,299.05828857421875,1.0,0.995047390460968,0.8379825353622437,0.4130420684814453,0.1123894527554512,306.1630859375,0.5625013113021851,0.6190561652183533,0.6821023225784302,0.16470056772232056,"",0.07975073903799057,0.08031614869832993,0.08306020498275757,"PRUNED"
73,0.08147062361240387,"2025-05-16 21:43:52.544561","2025-05-16 21:43:55.842609","0 days 00:00:03.298048",80,"","","","",128,96.0,128.0,144.0,0.0018617598281488897,1,4,0.0,3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10388171672821045,43.95758056640625,0.7172470092773438,0.7823684811592102,0.7820135951042175,0.3745687007904053,0.16859698295593262,2170.31298828125,0.6803448796272278,0.6644038558006287,0.8439493775367737,0.059704482555389404,0.07862238585948944,49.84855270385742,0.8990246653556824,0.8751366138458252,0.8597142100334167,0.5775321424007416,0.0995396226644516,46.5373649597168,0.7434584498405457,0.7477112412452698,0.8203898668289185,0.4663412570953369,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.07989844679832458,0.08147062361240387,"","PRUNED"
74,0.081802137196064,"2025-05-16 21:43:55.842931","2025-05-16 21:44:04.049716","0 days 00:00:08.206785",112,"","","","",176,80.0,144.0,160.0,0.0014631210061198943,1,4,0.0,7,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10097379982471466,41.331085205078125,0.7120990753173828,0.7536112666130066,0.7990936040878296,0.375141441822052,0.16705350577831268,1612.8431396484375,0.6763971447944641,0.657110333442688,0.848118782043457,0.033373892307281494,0.08458644896745682,50.25151443481445,0.8766089677810669,0.8813886046409607,0.8801210522651672,0.579851508140564,0.09734699130058289,46.32723617553711,0.6631134748458862,0.6951120495796204,0.8072677850723267,0.37547045946121216,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.08068694174289703,0.081802137196064,"","PRUNED"
75,0.08497904986143112,"2025-05-16 21:44:04.050018","2025-05-16 21:44:08.781241","0 days 00:00:04.731223",48,"","","","",128,96.0,160.0,112.0,0.00015974911024286499,1,4,0.5,10,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10320944339036942,40.226165771484375,0.7116585373878479,0.7571541666984558,0.7922637462615967,0.3247848153114319,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.08497904986143112,"","","PRUNED"
