"number","value","datetime_start","datetime_complete","duration","params_decoder_layer_width_0","params_decoder_layer_width_1","params_decoder_layer_width_2","params_decoder_layer_width_3","params_decoder_layer_width_4","params_encoder_layer_width_0","params_encoder_layer_width_1","params_encoder_layer_width_2","params_encoder_layer_width_3","params_lr","params_n_decoder_layers","params_n_encoder_layers","params_transformer_dropout","params_transformer_heads","user_attrs_avg_mae","user_attrs_avg_mape","user_attrs_avg_ndcg10","user_attrs_avg_ndcg20","user_attrs_avg_ndcg50","user_attrs_avg_r2","user_attrs_fold10_mae","user_attrs_fold10_mape","user_attrs_fold10_ndcg10","user_attrs_fold10_ndcg20","user_attrs_fold10_ndcg50","user_attrs_fold10_r2","user_attrs_fold11_mae","user_attrs_fold11_mape","user_attrs_fold11_ndcg10","user_attrs_fold11_ndcg20","user_attrs_fold11_ndcg50","user_attrs_fold11_r2","user_attrs_fold12_mae","user_attrs_fold12_mape","user_attrs_fold12_ndcg10","user_attrs_fold12_ndcg20","user_attrs_fold12_ndcg50","user_attrs_fold12_r2","user_attrs_fold13_mae","user_attrs_fold13_mape","user_attrs_fold13_ndcg10","user_attrs_fold13_ndcg20","user_attrs_fold13_ndcg50","user_attrs_fold13_r2","user_attrs_fold14_mae","user_attrs_fold14_mape","user_attrs_fold14_ndcg10","user_attrs_fold14_ndcg20","user_attrs_fold14_ndcg50","user_attrs_fold14_r2","user_attrs_fold15_mae","user_attrs_fold15_mape","user_attrs_fold15_ndcg10","user_attrs_fold15_ndcg20","user_attrs_fold15_ndcg50","user_attrs_fold15_r2","user_attrs_fold16_mae","user_attrs_fold16_mape","user_attrs_fold16_ndcg10","user_attrs_fold16_ndcg20","user_attrs_fold16_ndcg50","user_attrs_fold16_r2","user_attrs_fold17_mae","user_attrs_fold17_mape","user_attrs_fold17_ndcg10","user_attrs_fold17_ndcg20","user_attrs_fold17_ndcg50","user_attrs_fold17_r2","user_attrs_fold1_mae","user_attrs_fold1_mape","user_attrs_fold1_ndcg10","user_attrs_fold1_ndcg20","user_attrs_fold1_ndcg50","user_attrs_fold1_r2","user_attrs_fold2_mae","user_attrs_fold2_mape","user_attrs_fold2_ndcg10","user_attrs_fold2_ndcg20","user_attrs_fold2_ndcg50","user_attrs_fold2_r2","user_attrs_fold3_mae","user_attrs_fold3_mape","user_attrs_fold3_ndcg10","user_attrs_fold3_ndcg20","user_attrs_fold3_ndcg50","user_attrs_fold3_r2","user_attrs_fold4_mae","user_attrs_fold4_mape","user_attrs_fold4_ndcg10","user_attrs_fold4_ndcg20","user_attrs_fold4_ndcg50","user_attrs_fold4_r2","user_attrs_fold5_mae","user_attrs_fold5_mape","user_attrs_fold5_ndcg10","user_attrs_fold5_ndcg20","user_attrs_fold5_ndcg50","user_attrs_fold5_r2","user_attrs_fold6_mae","user_attrs_fold6_mape","user_attrs_fold6_ndcg10","user_attrs_fold6_ndcg20","user_attrs_fold6_ndcg50","user_attrs_fold6_r2","user_attrs_fold7_mae","user_attrs_fold7_mape","user_attrs_fold7_ndcg10","user_attrs_fold7_ndcg20","user_attrs_fold7_ndcg50","user_attrs_fold7_r2","user_attrs_fold8_mae","user_attrs_fold8_mape","user_attrs_fold8_ndcg10","user_attrs_fold8_ndcg20","user_attrs_fold8_ndcg50","user_attrs_fold8_r2","user_attrs_fold9_mae","user_attrs_fold9_mape","user_attrs_fold9_ndcg10","user_attrs_fold9_ndcg20","user_attrs_fold9_ndcg50","user_attrs_fold9_r2","user_attrs_pca_components","system_attrs_completed_rung_0","system_attrs_completed_rung_1","system_attrs_completed_rung_2","state"
76,0.0827181413769722,"2025-05-16 21:44:08.781543","2025-05-16 21:44:09.507067","0 days 00:00:00.725524",112,176.0,208.0,160.0,"",144,48.0,"","",0.0038113979484322635,4,2,0.2,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10033592581748962,41.225250244140625,0.7096736431121826,0.7585275769233704,0.8085312247276306,0.41348278522491455,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0827181413769722,"","","PRUNED"
77,0.08349147439002991,"2025-05-16 21:44:09.507363","2025-05-16 21:44:11.272023","0 days 00:00:01.764660",128,16.0,240.0,"","",192,176.0,96.0,208.0,0.007611872950117936,3,4,0.0,3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1135653480887413,47.490299224853516,0.7034551501274109,0.7545541524887085,0.7964608669281006,0.32809144258499146,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.08349147439002991,"","","PRUNED"
78,0.10022289305925369,"2025-05-16 21:44:11.272324","2025-05-16 21:44:12.254481","0 days 00:00:00.982157",16,"","","","",160,112.0,"","",0.011311787397243294,1,2,0.1,4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.18682198226451874,63.33445739746094,0.3079359233379364,0.3392367362976074,0.38500848412513733,-0.819183349609375,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10022289305925369,"","","PRUNED"
79,0.08239057660102844,"2025-05-16 21:44:12.254774","2025-05-16 21:44:14.586252","0 days 00:00:02.331478",80,192.0,"","","",128,80.0,176.0,"",0.002210998319062548,2,3,0.1,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.09196648001670837,37.06547164916992,0.736447811126709,0.7812723517417908,0.8083880543708801,0.4472278356552124,0.1715271770954132,2546.341064453125,0.6318780779838562,0.6499564051628113,0.8431586027145386,0.13244682550430298,0.08429311215877533,47.605194091796875,0.9036563634872437,0.8773018717765808,0.8800462484359741,0.552490621805191,0.09854134172201157,46.112186431884766,0.7356044054031372,0.8089321255683899,0.8182414174079895,0.45534318685531616,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.07839079201221466,0.08239057660102844,"","PRUNED"
80,0.08228179812431335,"2025-05-16 21:44:14.586550","2025-05-16 21:44:15.171909","0 days 00:00:00.585359",96,64.0,128.0,208.0,192.0,176,"","","",0.0011320405761509947,5,1,0.0,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10362258553504944,43.66600799560547,0.7240725755691528,0.80881267786026,0.8251025676727295,0.4618174433708191,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.08228179812431335,"","","PRUNED"
81,0.08098699897527695,"2025-05-16 21:44:15.172186","2025-05-16 21:44:17.580517","0 days 00:00:02.408331",48,80.0,160.0,144.0,224.0,16,64.0,48.0,"",0.003163564775346342,5,3,0.2,4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10098384320735931,39.431854248046875,0.6939114928245544,0.7814995646476746,0.7827537059783936,0.340411901473999,0.17823006212711334,2012.2955322265625,0.6310607194900513,0.6395285725593567,0.8361042141914368,0.02159249782562256,0.08218424022197723,45.83509826660156,0.8997591733932495,0.8718618750572205,0.8837268352508545,0.5458486676216125,0.10094747692346573,44.81864929199219,0.6670421361923218,0.7532058954238892,0.7986441254615784,0.3760232925415039,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.08016572892665863,0.08098699897527695,"","PRUNED"
82,0.08233065903186798,"2025-05-16 21:44:17.580817","2025-05-16 21:44:18.746037","0 days 00:00:01.165220",64,96.0,160.0,176.0,208.0,32,16.0,144.0,"",0.004637363422856604,5,3,0.1,5,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.09849134087562561,38.503257751464844,0.7391878962516785,0.7936696410179138,0.7974764108657837,0.37084871530532837,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.08233065903186798,"","","PRUNED"
83,0.0825209692120552,"2025-05-16 21:44:18.746372","2025-05-16 21:44:19.684183","0 days 00:00:00.937811",64,128.0,192.0,128.0,256.0,16,48.0,32.0,"",0.0017403301026520472,5,3,0.0,4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10334819555282593,39.49725341796875,0.7419900894165039,0.7803481221199036,0.8038565516471863,0.30664682388305664,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0825209692120552,"","","PRUNED"
84,0.08296782523393631,"2025-05-16 21:44:19.684522","2025-05-16 21:44:22.691803","0 days 00:00:03.007281",32,80.0,240.0,160.0,176.0,16,32.0,64.0,144.0,0.0026620303917708242,5,4,0.1,3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.09978640079498291,46.388938903808594,0.6912316083908081,0.7527381777763367,0.7953354716300964,0.378886342048645,0.17053358256816864,1749.9627685546875,0.6344853043556213,0.6507540345191956,0.8444379568099976,0.042385756969451904,0.07835633307695389,51.657981872558594,0.8590125441551208,0.8798443078994751,0.8800424933433533,0.5784591436386108,0.09963905066251755,44.42267608642578,0.7171379327774048,0.7771992683410645,0.8070592284202576,0.39873820543289185,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.08045043051242828,0.08296782523393631,"","PRUNED"
85,0.08216757327318192,"2025-05-16 21:44:22.692147","2025-05-16 21:44:23.742956","0 days 00:00:01.050809",48,112.0,208.0,112.0,128.0,32,128.0,"","",0.0037225620254936584,5,2,0.0,6,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10653920471668243,41.652976989746094,0.6977232694625854,0.755437433719635,0.7946690917015076,0.33379650115966797,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.08216757327318192,"","","PRUNED"
86,0.08566512912511826,"2025-05-16 21:44:23.743247","2025-05-16 21:44:24.822028","0 days 00:00:01.078781",80,"","","","",112,64.0,128.0,"",0.005466509987669516,1,3,0.0,4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10432863235473633,41.45938491821289,0.7102981805801392,0.7665348052978516,0.8086580038070679,0.40397679805755615,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.08566512912511826,"","","PRUNED"
87,0.08108892291784286,"2025-05-16 21:44:24.822303","2025-05-16 21:44:27.950627","0 days 00:00:03.128324",144,64.0,144.0,176.0,"",144,32.0,160.0,80.0,0.0007938842780802199,4,4,0.0,3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.09687629342079163,40.156394958496094,0.7298036813735962,0.7545294761657715,0.8008067011833191,0.39712756872177124,0.16045305132865906,1490.3775634765625,0.696406364440918,0.6800339221954346,0.8537664413452148,0.08945393562316895,0.07867356389760971,48.95571517944336,0.8997591733932495,0.8818674683570862,0.8837162852287292,0.5809937417507172,0.09934165328741074,42.80741882324219,0.6295602917671204,0.6956735849380493,0.7737521529197693,0.2931845784187317,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.07994803786277771,0.08108892291784286,"","PRUNED"
88,0.1011587455868721,"2025-05-16 21:44:27.950991","2025-05-16 21:44:28.689247","0 days 00:00:00.738256",96,"","","","",128,80.0,16.0,"",0.09140246451835975,1,3,0.1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11677529662847519,50.392333984375,0.7855189442634583,0.7639098763465881,0.8099052309989929,0.3445280194282532,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1011587455868721,"","","PRUNED"
89,0.08454401791095734,"2025-05-16 21:44:28.689524","2025-05-16 21:44:29.584544","0 days 00:00:00.895020",32,32.0,256.0,208.0,"",112,48.0,"","",0.0006118803780212593,4,2,0.30000000000000004,5,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.09960327297449112,42.053680419921875,0.7102981805801392,0.7570071220397949,0.8045827746391296,0.43621593713760376,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.08454401791095734,"","","PRUNED"
90,0.08117280900478363,"2025-05-16 21:44:29.584827","2025-05-16 21:44:30.682823","0 days 00:00:01.097996",176,"","","","",128,16.0,112.0,192.0,0.000464959319352195,1,4,0.0,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.09985359013080597,39.67169189453125,0.7419900894165039,0.7802666425704956,0.7918822765350342,0.3535259962081909,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.08117280900478363,"","","PRUNED"
91,0.08091413229703903,"2025-05-16 21:44:30.683124","2025-05-16 21:44:43.615572","0 days 00:00:12.932448",64,"","","","",160,112.0,96.0,112.0,0.0009574498183036594,1,4,0.0,4,"","","","","","",0.11028627306222916,236.87501525878906,0.43579867482185364,0.45144495368003845,0.4550918936729431,-0.012144804000854492,0.07026727497577667,572.4422607421875,0.9172521829605103,0.9071969985961914,0.9057218432426453,0.688841849565506,0.14511172473430634,165.4402313232422,1.0,1.0,0.8261029720306396,0.28371286392211914,0.1004435122013092,58.31709671020508,1.0,1.0,0.9158130884170532,0.6139267683029175,0.09222415834665298,105.20721435546875,1.0,0.8292688131332397,0.7545271515846252,0.32010942697525024,0.08095873892307281,63.57604217529297,0.9191439151763916,0.8530683517456055,0.8045262694358826,0.5172551572322845,0.13389170169830322,86.32040405273438,1.0,1.0,0.9628441333770752,0.46165502071380615,"","","","","","",0.10071248561143875,40.33104705810547,0.7120990753173828,0.7811338305473328,0.7996483445167542,0.34769684076309204,0.16889986395835876,1822.439208984375,0.6767438054084778,0.6554475426673889,0.8469659090042114,0.05431562662124634,0.08033344149589539,46.75776672363281,0.8997591733932495,0.8824699521064758,0.8820533156394958,0.5530696511268616,0.09831031411886215,43.15201950073242,0.6296114325523376,0.7197061777114868,0.809343695640564,0.38329923152923584,0.07242272794246674,16392.146484375,0.7896919250488281,0.7467949986457825,0.6522772312164307,0.3091646432876587,0.08956075459718704,431.9232482910156,0.405159592628479,0.44830211997032166,0.5179771184921265,0.04096567630767822,0.10703068971633911,246.24598693847656,0.8189976215362549,0.8214556574821472,0.7386552095413208,0.380307137966156,0.05147887393832207,359.84716796875,1.0,1.0,0.8125070929527283,0.4306809902191162,0.11366171389818192,336.5860595703125,0.6564411520957947,0.6268495321273804,0.6687086820602417,0.21960926055908203,"",0.08002559095621109,0.08095992356538773,0.08091413229703903,"PRUNED"
92,0.08139600604772568,"2025-05-16 21:44:43.615942","2025-05-16 21:44:47.476508","0 days 00:00:03.860566",64,"","","","",160,128.0,80.0,96.0,0.0012943628341737382,1,4,0.0,4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10149367153644562,40.33008575439453,0.7427001595497131,0.7788280248641968,0.8016732335090637,0.3650750517845154,0.16451509296894073,1635.7225341796875,0.6803448796272278,0.6656392216682434,0.846175491809845,0.044679462909698486,0.07831448316574097,47.01923751831055,0.8999678492546082,0.8824775815010071,0.86330246925354,0.5681378245353699,0.10040617734193802,44.54447555541992,0.627605140209198,0.6724717020988464,0.7693127393722534,0.28336596488952637,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.08061091601848602,0.08139600604772568,"","PRUNED"
93,0.0822988823056221,"2025-05-16 21:44:47.476819","2025-05-16 21:44:49.148117","0 days 00:00:01.671298",48,"","","","",144,112.0,32.0,128.0,0.002001051623983393,1,4,0.0,5,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10133909434080124,38.800559997558594,0.7116585373878479,0.776800811290741,0.7894968390464783,0.31986337900161743,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0822988823056221,"","","PRUNED"
94,0.08128038793802261,"2025-05-16 21:44:49.148400","2025-05-16 21:44:52.819502","0 days 00:00:03.671102",112,"","","","",176,96.0,80.0,96.0,0.0016278677453583925,1,4,0.0,4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.09783308953046799,37.43412399291992,0.7023935914039612,0.7780766487121582,0.7850622534751892,0.33660513162612915,0.1666000932455063,1643.7738037109375,0.6767438054084778,0.6628587245941162,0.8494964241981506,0.05887162685394287,0.08294153213500977,45.72222900390625,0.9036563634872437,0.8829797506332397,0.8887931704521179,0.5523058772087097,0.09975223243236542,41.91368103027344,0.6265901923179626,0.6959558129310608,0.7725516557693481,0.29891538619995117,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.08021227270364761,0.08128038793802261,"","PRUNED"
95,0.08127115666866302,"2025-05-16 21:44:52.819805","2025-05-16 21:45:04.940495","0 days 00:00:12.120690",64,96.0,"","","",144,80.0,176.0,176.0,0.0011238159880763148,2,4,0.0,3,"","","","","","",0.11207816004753113,289.49993896484375,0.44503918290138245,0.46666520833969116,0.485718697309494,0.037778496742248535,0.0688740536570549,642.5814819335938,0.9120548367500305,0.8672101497650146,0.9111416339874268,0.6342663466930389,0.14369933307170868,105.63595581054688,1.0,1.0,0.8261749148368835,0.1592884063720703,0.10004178434610367,56.801055908203125,1.0,1.0,0.909106433391571,0.6051667332649231,0.09080494940280914,115.11711883544922,1.0,0.8326154351234436,0.7645713090896606,0.36328238248825073,0.0810580775141716,62.33605194091797,0.9191439151763916,0.8528473377227783,0.8073376417160034,0.5145272314548492,0.1331520676612854,85.67963409423828,1.0,1.0,0.9628441333770752,0.45670485496520996,"","","","","","",0.09684699028730392,40.80491256713867,0.7379530668258667,0.7835153937339783,0.7936078906059265,0.38739824295043945,0.1672019511461258,1604.0462646484375,0.6785549521446228,0.6486069560050964,0.8511273860931396,0.05168229341506958,0.08126736432313919,43.98455047607422,0.8658434152603149,0.9065259099006653,0.8924611210823059,0.5495774447917938,0.10230980068445206,49.46357727050781,0.7254721522331238,0.7838427424430847,0.7997744083404541,0.43019717931747437,0.07175096124410629,12761.6259765625,0.8094115853309631,0.7328883409500122,0.6747925281524658,0.29231202602386475,0.09036243706941605,484.55615234375,0.35192981362342834,0.3992328643798828,0.5166634917259216,0.04510444402694702,0.10639346390962601,179.59893798828125,0.841418445110321,0.7773363590240479,0.7131096720695496,0.32205909490585327,0.051518671214580536,317.7878723144531,1.0,0.995047390460968,0.8507433533668518,0.41824907064437866,0.11157041043043137,242.9587860107422,0.6126911640167236,0.615673303604126,0.6696727871894836,0.16084003448486328,"",0.07786577194929123,0.08014722913503647,0.08127115666866302,"PRUNED"
96,0.09905089700923246,"2025-05-16 21:45:04.940837","2025-05-16 21:45:17.913932","0 days 00:00:12.973095",80,144.0,"","","",160,96.0,176.0,176.0,0.0010505117208244033,2,4,0.0,3,0.09905089700923246,1207.161013434915,0.7985731293173397,0.7846064865589142,0.7706372194430408,0.3355049087720759,0.11128545552492142,265.7658996582031,0.4590339958667755,0.45521172881126404,0.49068573117256165,0.02098989486694336,0.06903667747974396,524.34228515625,0.9120548367500305,0.8675765991210938,0.8982973098754883,0.6319109499454498,0.1442970335483551,109.27106475830078,1.0,1.0,0.8322687149047852,0.16826403141021729,0.09996362030506134,54.80015182495117,1.0,1.0,0.9091430902481079,0.6027661859989166,0.0924619510769844,90.01880645751953,1.0,0.8440538644790649,0.7606424689292908,0.30544906854629517,0.08116310089826584,61.89852523803711,0.9191439151763916,0.853254497051239,0.7952041625976562,0.502337634563446,0.1342507004737854,93.02996063232422,1.0,1.0,0.962844729423523,0.4705880880355835,0.07270536571741104,83.34172058105469,0.8921757340431213,0.8396770358085632,0.7962394952774048,0.45847487449645996,0.09855712205171585,40.011112213134766,0.7173404097557068,0.7549518942832947,0.7861342430114746,0.36529940366744995,0.1657244861125946,1613.2587890625,0.6795506477355957,0.6664366126060486,0.8480381965637207,0.05656558275222778,0.07999971508979797,49.41507339477539,0.8997591733932495,0.8821831941604614,0.8761070966720581,0.5756199061870575,0.0989748015999794,43.610435485839844,0.6700279712677002,0.7286805510520935,0.7964345812797546,0.3887327313423157,0.07230067253112793,16229.234375,0.7866222858428955,0.7407803535461426,0.6829025149345398,0.31272250413894653,0.0936131700873375,443.8924865722656,0.32257774472236633,0.39668285846710205,0.4653497338294983,-0.03790771961212158,0.10797577351331711,243.47669982910156,0.8178084492683411,0.7563468813896179,0.730258047580719,0.36093395948410034,0.05024570971727371,312.4979248046875,1.0,1.0,0.8470313549041748,0.4166032075881958,0.11130989342927933,263.8719177246094,0.4996480345726013,0.5524742007255554,0.6232512593269348,0.10423314571380615,10.0,0.07900257408618927,0.0795469805598259,0.07982364296913147,"COMPLETE"
97,0.08117135614156723,"2025-05-16 21:45:17.914419","2025-05-16 21:45:30.848242","0 days 00:00:12.933823",80,144.0,"","","",160,80.0,192.0,176.0,0.0008868855430989986,2,4,0.0,3,"","","","","","",0.1111682876944542,212.74452209472656,0.45887070894241333,0.47134798765182495,0.48038142919540405,-0.0007699728012084961,0.0703120082616806,667.6094970703125,0.9120548367500305,0.8675765991210938,0.8980249166488647,0.6233995854854584,0.14464326202869415,112.94921875,1.0,1.0,0.8262033462524414,0.16195440292358398,0.09968642145395279,54.22492599487305,1.0,1.0,0.90914386510849,0.6003941893577576,0.09192921221256256,103.42964172363281,1.0,0.8397557735443115,0.7570126056671143,0.3251866102218628,0.08126187324523926,65.24927520751953,0.9191439151763916,0.8528903722763062,0.8076561093330383,0.5131174623966217,0.1342618763446808,84.5927734375,1.0,1.0,0.9628441333770752,0.4657171964645386,"","","","","","",0.09975078701972961,39.497886657714844,0.7186846137046814,0.7840628027915955,0.7898882031440735,0.35214781761169434,0.16296331584453583,1450.2572021484375,0.6795506477355957,0.6597520112991333,0.8553665280342102,0.07232630252838135,0.07994533330202103,46.03839874267578,0.9036563634872437,0.8754504323005676,0.8661177158355713,0.5483188033103943,0.09901098906993866,45.94005584716797,0.7215048670768738,0.7710254192352295,0.7998812794685364,0.441276490688324,0.07078550010919571,14465.849609375,0.7416715621948242,0.7305769324302673,0.668389618396759,0.3183293342590332,0.08914585411548615,434.00860595703125,0.42791691422462463,0.427727073431015,0.5511964559555054,0.050252676010131836,0.10761385411024094,243.34986877441406,0.8178084492683411,0.7687286734580994,0.73740553855896,0.36177003383636475,0.0499773770570755,250.3223419189453,1.0,1.0,0.8362109661102295,0.4009242057800293,0.11132658272981644,206.3911895751953,0.5689159035682678,0.5974350571632385,0.6622946262359619,0.11030304431915283,"",0.07995031774044037,0.07945770770311356,0.08117135614156723,"PRUNED"
98,0.09805300349698347,"2025-05-16 21:45:30.848578","2025-05-16 21:45:40.705470","0 days 00:00:09.856892",96,144.0,"","","",192,96.0,192.0,176.0,0.0006840175090438431,2,4,0.0,2,0.09805300349698347,1078.1715034036076,0.8086046173292047,0.7904452365987441,0.7744082317632788,0.3399568638380836,0.11065936833620071,265.5654296875,0.44503918290138245,0.44480565190315247,0.4801602363586426,0.028342127799987793,0.06869915127754211,491.88946533203125,0.9120548367500305,0.8362697958946228,0.8777517676353455,0.5972933173179626,0.14398187398910522,127.74534606933594,1.0,1.0,0.8261572122573853,0.1962670087814331,0.0992441400885582,48.85063552856445,1.0,1.0,0.9090673923492432,0.5736056864261627,0.09140205383300781,105.39445495605469,1.0,0.8397557735443115,0.7565286159515381,0.33669257164001465,0.08186893910169601,69.22467041015625,0.9191439151763916,0.8530683517456055,0.8111730813980103,0.5271894931793213,0.13410110771656036,92.79291534423828,1.0,1.0,0.9628545045852661,0.4671505093574524,0.07342006266117096,77.6787109375,0.8921757340431213,0.8405999541282654,0.8021919131278992,0.4524824619293213,0.09829666465520859,40.28624725341797,0.7364490032196045,0.7571979761123657,0.7955358624458313,0.3712453842163086,0.16136810183525085,1382.2188720703125,0.696406364440918,0.6773778200149536,0.8493406772613525,0.05673718452453613,0.07835114747285843,46.47084426879883,0.8997591733932495,0.8817015290260315,0.8721036911010742,0.5689870119094849,0.09723439067602158,42.780799865722656,0.6734091639518738,0.7302959561347961,0.7925180792808533,0.3804653286933899,0.07140886783599854,14431.7890625,0.7947067022323608,0.741350531578064,0.6800294518470764,0.3081699013710022,0.08818257600069046,420.98626708984375,0.4024317264556885,0.4154663383960724,0.5262606143951416,0.051933467388153076,0.10561259090900421,236.70973205566406,0.8178084492683411,0.8080717921257019,0.759320855140686,0.3916965126991272,0.05008924752473831,220.88063049316406,1.0,1.0,0.8293195366859436,0.3837859034538269,0.11298077553510666,227.65147399902344,0.5568942427635193,0.611607551574707,0.6346264481544495,0.08722281455993652,10.0,0.07975764572620392,0.08004052937030792,0.08069828152656555,"COMPLETE"
99,0.099184389500057,"2025-05-16 21:45:40.705941","2025-05-16 21:45:54.691969","0 days 00:00:13.986028",96,144.0,"","","",192,96.0,208.0,176.0,0.0009170983764211304,2,4,0.0,3,0.099184389500057,1107.404353871065,0.8033893862191368,0.7856337357969845,0.7704289257526398,0.3210218881859499,0.10981231927871704,229.90829467773438,0.4578152000904083,0.49089714884757996,0.49260443449020386,0.03096902370452881,0.06747759133577347,445.58544921875,0.9120548367500305,0.8535373210906982,0.8807505965232849,0.6086452901363373,0.14499014616012573,109.56076049804688,1.0,1.0,0.8324702978134155,0.16078674793243408,0.09969906508922577,55.58222961425781,1.0,1.0,0.9095964431762695,0.6014697551727295,0.09137804061174393,101.99400329589844,1.0,0.8397557735443115,0.7583619952201843,0.3316059708595276,0.08555004745721817,77.62371826171875,0.9276496767997742,0.8398240804672241,0.8142508268356323,0.4949237108230591,0.13707837462425232,100.48037719726562,1.0,1.0,0.962844729423523,0.4832794666290283,0.07326274365186691,78.42204284667969,0.8921757340431213,0.8405999541282654,0.8046568036079407,0.44880950450897217,0.0989428162574768,40.920692443847656,0.7154433131217957,0.7527886033058167,0.784400224685669,0.3621121644973755,0.16386209428310394,1464.319091796875,0.6767438054084778,0.6574235558509827,0.8466174006462097,0.05213034152984619,0.07786348462104797,47.12733459472656,0.9096763134002686,0.8823406100273132,0.8712841868400574,0.5651441216468811,0.0998641699552536,42.78175354003906,0.6287127137184143,0.6767640113830566,0.7602454423904419,0.2906976342201233,0.07158436626195908,14981.904296875,0.7980862855911255,0.7508918046951294,0.6869502067565918,0.3131011724472046,0.09555923938751221,313.04571533203125,0.3348643183708191,0.3828515112400055,0.46362075209617615,-0.15231645107269287,0.10545280575752258,206.86204528808594,0.8415148854255676,0.7809441685676575,0.7405577301979065,0.35511845350265503,0.05104580521583557,304.8874816894531,1.0,1.0,0.8297955989837646,0.3925718665122986,0.11271151155233383,224.8687286376953,0.5628824830055237,0.6071549654006958,0.658284068107605,0.11832332611083984,10.0,0.07894515246152878,0.08029001951217651,0.0799359455704689,"COMPLETE"
